1 0.000000 4.652056
2 0.000000 3.796979
3 0.187500 3.072772
4 0.281250 2.543811
5 0.328125 2.251325
6 0.351562 2.161327
7 0.351562 2.153352
8 0.351562 2.153292
9 0.354492 2.153292
10 0.355957 2.153292
11 0.356689 2.153292
12 0.357056 2.153292
13 0.357239 2.153292
