1 0.000000 3.000000
2 1.250000 2.333333
3 1.875000 2.238095
4 2.187500 2.236069
5 2.187500 2.236068
6 2.187500 2.236068
7 2.226562 2.236068
8 2.226562 2.236068
9 2.226562 2.236068
10 2.231445 2.236068
11 2.233887 2.236068
12 2.235107 2.236068
