1 1.500000 2.497341
2 1.875000 2.232219
3 2.062500 2.158608
4 2.062500 2.153319
5 2.109375 2.153292
6 2.132812 2.153292
7 2.144531 2.153292
8 2.150391 2.153292
9 2.150391 2.153292
10 2.151855 2.153292
